date,day_of_week,month,is_weekend,is_holiday,public_holiday_name,university_calendar_status,is_school_in_session,weather,temperature_C,promotion,foot_traffic_index,student_density_index,daily_sales_NGN,transactions_count,avg_order_value_NGN,ramadan,lent
2022-11-20,Sunday,11,True,False,,Semester Break,False,Sunny,30.3,False,63,38,55312,36,1536.44,False,False
2022-11-21,Monday,11,False,False,,Semester Break,False,Sunny,29.5,False,46,23,42545,23,1849.78,False,False
2022-11-22,Tuesday,11,False,False,,Semester Break,False,Sunny,29.6,False,53,35,45486,26,1749.46,False,False
2022-11-23,Wednesday,11,False,False,,Semester Break,False,Sunny,30.0,False,38,22,47332,32,1479.12,False,False
2022-11-24,Thursday,11,False,False,,Semester Break,False,Sunny,29.6,False,32,22,49304,33,1494.06,False,False
2022-11-25,Friday,11,False,False,,Semester Break,False,Sunny,31.2,False,39,32,46420,28,1657.86,False,False
2022-11-26,Saturday,11,True,False,,Semester Break,False,Cloudy,32.7,False,43,24,45652,31,1472.65,False,False
2022-11-27,Sunday,11,True,False,,Semester Break,False,Sunny,30.3,False,53,29,54010,31,1742.26,False,False
2022-11-28,Monday,11,False,False,,Semester Break,False,Cloudy,31.4,False,54,32,53726,38,1413.84,False,False
2022-11-29,Tuesday,11,False,False,,Semester Break,False,Sunny,29.6,True,55,25,61050,43,1419.77,False,False
2022-11-30,Wednesday,11,False,False,,Semester Break,False,Sunny,28.1,False,55,30,47945,31,1546.61,False,False
2022-12-01,Thursday,12,False,False,,Semester Break,False,Sunny,29.5,False,43,29,60249,33,1825.73,False,False
2022-12-02,Friday,12,False,False,,Semester Break,False,Cloudy,31.0,False,33,23,52891,31,1706.16,False,False
2022-12-03,Saturday,12,True,False,,Semester Break,False,Sunny,30.6,False,60,34,73421,65,1129.55,False,False
2022-12-04,Sunday,12,True,False,,Semester Break,False,Sunny,27.8,False,46,45,58351,35,1667.17,False,False
2022-12-05,Monday,12,False,False,,Semester Break,False,Cloudy,30.2,False,56,37,59270,38,1559.74,False,False
2022-12-06,Tuesday,12,False,False,,Semester Break,False,Sunny,30.4,False,43,27,65136,39,1670.15,False,False
2022-12-07,Wednesday,12,False,False,,Semester Break,False,Sunny,33.2,False,40,32,69631,46,1513.72,False,False
2022-12-08,Thursday,12,False,False,,Semester Break,False,Sunny,29.5,False,33,16,63848,45,1418.84,False,False
2022-12-09,Friday,12,False,False,,Semester Break,False,Rainy,30.1,False,27,37,55219,39,1415.87,False,False
2022-12-10,Saturday,12,True,False,,Semester Break,False,Sunny,31.4,False,63,38,81535,53,1538.4,False,False
2022-12-11,Sunday,12,True,False,,Semester Break,False,Sunny,29.1,False,56,47,73239,44,1664.52,False,False
2022-12-12,Monday,12,False,False,,Semester Break,False,Sunny,29.0,False,34,10,56361,33,1707.91,False,False
2022-12-13,Tuesday,12,False,False,,Semester Break,False,Sunny,30.8,False,56,36,69202,46,1504.39,False,False
2022-12-14,Wednesday,12,False,False,,Semester Break,False,Sunny,31.9,False,45,22,60848,34,1789.65,False,False
2022-12-15,Thursday,12,False,False,,Semester Break,False,Sunny,29.3,False,45,22,63495,39,1628.08,False,False
2022-12-16,Friday,12,False,False,,Semester Break,False,Sunny,30.2,False,42,15,59402,35,1697.2,False,False
2022-12-17,Saturday,12,True,False,,Semester Break,False,Sunny,30.8,False,30,29,66404,45,1475.64,False,False
2022-12-18,Sunday,12,True,False,,Semester Break,False,Sunny,29.9,False,55,49,83076,52,1597.62,False,False
2022-12-19,Monday,12,False,False,,Semester Break,False,Sunny,31.4,False,40,20,52945,32,1654.53,False,False
2022-12-20,Tuesday,12,False,False,,Semester Break,False,Cloudy,25.4,False,43,31,55796,39,1430.67,False,False
2022-12-21,Wednesday,12,False,False,,Semester Break,False,Sunny,30.1,False,40,27,58464,36,1624.0,False,False
2022-12-22,Thursday,12,False,False,,Semester Break,False,Sunny,31.8,False,32,22,60452,36,1679.22,False,False
2022-12-23,Friday,12,False,False,,Semester Break,False,Sunny,30.6,False,40,18,53385,35,1525.29,False,False
2022-12-24,Saturday,12,True,False,,Semester Break,False,Cloudy,29.4,False,56,33,73714,61,1208.43,False,False
2022-12-25,Sunday,12,True,True,Christmas Day,Semester Break,False,Cloudy,31.2,False,8,16,70236,44,1596.27,False,False
2022-12-26,Monday,12,False,True,Boxing Day,Semester Break,False,Sunny,29.8,False,25,5,46380,37,1253.51,False,False
2022-12-27,Tuesday,12,False,False,,Semester Break,False,Sunny,29.7,False,45,28,62170,45,1381.56,False,False
2022-12-28,Wednesday,12,False,False,,Semester Break,False,Sunny,29.9,False,29,28,61178,37,1653.46,False,False
2022-12-29,Thursday,12,False,False,,Semester Break,False,Sunny,29.9,False,31,26,54534,33,1652.55,False,False
2022-12-30,Friday,12,False,False,,Semester Break,False,Cloudy,29.9,False,44,25,50836,31,1639.87,False,False
2022-12-31,Saturday,12,True,False,,Semester Break,False,Sunny,28.8,False,52,33,82263,58,1418.33,False,False
2023-01-01,Sunday,1,True,True,New Year's Day,In Session,True,Sunny,30.0,True,66,61,128876,82,1571.66,False,False
2023-01-02,Monday,1,False,False,,In Session,True,Sunny,31.2,False,63,83,111748,68,1643.35,False,False
2023-01-03,Tuesday,1,False,False,,In Session,True,Sunny,28.8,False,74,70,101999,71,1436.61,False,False
2023-01-04,Wednesday,1,False,False,,In Session,True,Sunny,30.1,False,69,81,119216,73,1633.1,False,False
2023-01-05,Thursday,1,False,False,,In Session,True,Sunny,28.8,False,62,72,106465,91,1169.95,False,False
2023-01-06,Friday,1,False,False,,In Session,True,Sunny,33.8,False,89,86,129313,76,1701.49,False,False
2023-01-07,Saturday,1,True,False,,In Session,True,Sunny,29.6,False,71,77,108527,70,1550.39,False,False
2023-01-08,Sunday,1,True,False,,In Session,True,Sunny,27.5,False,72,76,151818,86,1765.33,False,False
2023-01-09,Monday,1,False,False,,In Session,True,Sunny,29.3,False,55,70,101904,70,1455.77,False,False
2023-01-10,Tuesday,1,False,False,,In Session,True,Sunny,31.5,False,81,84,108196,66,1639.33,False,False
2023-01-11,Wednesday,1,False,False,,In Session,True,Sunny,29.4,False,64,79,119506,75,1593.41,False,False
2023-01-12,Thursday,1,False,False,,In Session,True,Sunny,31.0,False,54,66,92319,60,1538.65,False,False
2023-01-13,Friday,1,False,False,,In Session,True,Sunny,29.6,False,67,65,107499,72,1493.04,False,False
2023-01-14,Saturday,1,True,False,,In Session,True,Sunny,28.5,False,84,81,125307,91,1377.0,False,False
2023-01-15,Sunday,1,True,False,,In Session,True,Sunny,28.7,False,73,78,136228,81,1681.83,False,False
2023-01-16,Monday,1,False,False,,In Session,True,Sunny,30.2,False,69,85,122365,70,1748.07,False,False
2023-01-17,Tuesday,1,False,False,,In Session,True,Cloudy,30.1,False,64,66,109558,67,1635.19,False,False
2023-01-18,Wednesday,1,False,False,,In Session,True,Cloudy,29.2,False,56,62,101678,83,1225.04,False,False
2023-01-19,Thursday,1,False,False,,In Session,True,Sunny,31.5,False,69,79,119008,70,1700.11,False,False
2023-01-20,Friday,1,False,False,,In Session,True,Sunny,27.9,False,62,75,118021,69,1710.45,False,False
2023-01-21,Saturday,1,True,False,,In Session,True,Sunny,31.5,False,74,70,132627,79,1678.82,False,False
2023-01-22,Sunday,1,True,False,,In Session,True,Sunny,31.5,False,81,73,125022,76,1645.03,False,False
2023-01-23,Monday,1,False,False,,In Session,True,Sunny,30.8,False,61,73,100453,71,1414.83,False,False
2023-01-24,Tuesday,1,False,False,,In Session,True,Cloudy,31.7,False,71,90,100934,81,1246.1,False,False
2023-01-25,Wednesday,1,False,False,,In Session,True,Sunny,30.7,False,58,52,77310,56,1380.54,False,False
2023-01-26,Thursday,1,False,False,,In Session,True,Sunny,31.3,False,81,80,112623,72,1564.21,False,False
2023-01-27,Friday,1,False,False,,In Session,True,Sunny,34.5,False,69,81,113985,78,1461.35,False,False
2023-01-28,Saturday,1,True,False,,In Session,True,Sunny,29.9,False,100,82,148897,104,1431.7,False,False
2023-01-29,Sunday,1,True,False,,In Session,True,Sunny,29.7,False,73,61,104574,61,1714.33,False,False
2023-01-30,Monday,1,False,False,,In Session,True,Sunny,30.7,False,80,90,117880,77,1530.91,False,False
2023-01-31,Tuesday,1,False,False,,In Session,True,Sunny,31.2,False,53,76,115717,73,1585.16,False,False
2023-02-01,Wednesday,2,False,False,,In Session,True,Sunny,31.6,False,55,73,122493,89,1376.33,False,False
2023-02-02,Thursday,2,False,False,,In Session,True,Sunny,31.0,False,52,62,108312,65,1666.34,False,False
2023-02-03,Friday,2,False,False,,In Session,True,Rainy,31.8,False,77,82,124879,85,1469.16,False,False
2023-02-04,Saturday,2,True,False,,In Session,True,Sunny,29.7,False,78,84,125012,74,1689.35,False,False
2023-02-05,Sunday,2,True,False,,In Session,True,Rainy,32.6,False,54,54,106240,69,1539.71,False,False
2023-02-06,Monday,2,False,False,,In Session,True,Cloudy,30.7,False,56,77,93138,56,1663.18,False,False
2023-02-07,Tuesday,2,False,False,,In Session,True,Sunny,31.0,False,72,71,108488,80,1356.1,False,False
2023-02-08,Wednesday,2,False,False,,In Session,True,Sunny,31.2,False,68,77,114209,82,1392.79,False,False
2023-02-09,Thursday,2,False,False,,In Session,True,Rainy,30.7,False,49,81,94383,60,1573.05,False,False
2023-02-10,Friday,2,False,False,,In Session,True,Cloudy,33.3,False,57,75,103263,65,1588.66,False,False
2023-02-11,Saturday,2,True,False,,In Session,True,Sunny,29.4,True,100,84,172762,106,1629.83,False,False
2023-02-12,Sunday,2,True,False,,In Session,True,Sunny,32.8,False,63,76,114886,85,1351.6,False,False
2023-02-13,Monday,2,False,False,,In Session,True,Sunny,33.6,False,63,83,104355,66,1581.14,False,False
2023-02-14,Tuesday,2,False,False,,In Session,True,Rainy,32.1,False,64,86,102115,63,1620.87,False,False
2023-02-15,Wednesday,2,False,False,,In Session,True,Sunny,31.3,False,62,64,100008,51,1960.94,False,False
2023-02-16,Thursday,2,False,False,,In Session,True,Sunny,32.0,False,78,74,110167,83,1327.31,False,False
2023-02-17,Friday,2,False,False,,In Session,True,Sunny,32.2,False,65,72,114289,78,1465.24,False,False
2023-02-18,Saturday,2,True,False,,In Session,True,Sunny,30.9,True,82,66,152620,94,1623.62,False,False
2023-02-19,Sunday,2,True,False,,In Session,True,Sunny,32.3,False,80,78,115579,74,1561.88,False,False
2023-02-20,Monday,2,False,False,,In Session,True,Cloudy,30.3,False,57,69,104462,61,1712.49,False,False
2023-02-21,Tuesday,2,False,False,,In Session,True,Sunny,30.4,False,65,73,115163,72,1599.49,False,False
2023-02-22,Wednesday,2,False,False,,In Session,True,Sunny,29.2,False,63,79,103094,65,1586.06,False,True
2023-02-23,Thursday,2,False,False,,In Session,True,Sunny,35.4,False,53,77,96991,62,1564.37,False,True
2023-02-24,Friday,2,False,False,,In Session,True,Cloudy,29.7,False,66,89,95294,59,1615.15,False,True
2023-02-25,Saturday,2,True,False,,In Session,True,Sunny,29.1,False,90,80,117029,91,1286.03,False,True
2023-02-26,Sunday,2,True,False,,In Session,True,Sunny,31.7,False,83,77,105962,70,1513.74,False,True
2023-02-27,Monday,2,False,False,,In Session,True,Cloudy,31.3,False,60,68,99438,67,1484.15,False,True
2023-02-28,Tuesday,2,False,False,,In Session,True,Sunny,29.7,False,53,59,98858,65,1520.89,False,True
2023-03-01,Wednesday,3,False,False,,In Session,True,Rainy,32.2,False,74,98,117743,79,1490.42,False,True
2023-03-02,Thursday,3,False,False,,In Session,True,Sunny,34.1,False,70,75,113832,71,1603.27,False,True
2023-03-03,Friday,3,False,False,,In Session,True,Sunny,32.2,False,76,92,116466,82,1420.32,False,True
2023-03-04,Saturday,3,True,False,,In Session,True,Sunny,35.0,False,80,76,138384,75,1845.12,False,True
2023-03-05,Sunday,3,True,False,,In Session,True,Sunny,33.8,False,91,78,120394,69,1744.84,False,True
2023-03-06,Monday,3,False,False,,In Session,True,Rainy,31.8,False,63,76,100660,59,1706.1,False,True
2023-03-07,Tuesday,3,False,False,,In Session,True,Sunny,33.0,False,74,83,105467,71,1485.45,False,True
2023-03-08,Wednesday,3,False,False,,In Session,True,Sunny,30.7,False,61,69,96819,73,1326.29,False,True
2023-03-09,Thursday,3,False,False,,In Session,True,Sunny,36.0,False,71,77,121170,84,1442.5,False,True
2023-03-10,Friday,3,False,False,,In Session,True,Sunny,32.5,False,53,66,103694,59,1757.53,False,True
2023-03-11,Saturday,3,True,False,,In Session,True,Cloudy,36.9,False,75,70,105532,76,1388.58,False,True
2023-03-12,Sunday,3,True,False,,In Session,True,Sunny,34.0,False,81,64,128213,93,1378.63,False,True
2023-03-13,Monday,3,False,False,,In Session,True,Cloudy,35.0,False,75,90,100204,70,1431.49,False,True
2023-03-14,Tuesday,3,False,False,,In Session,True,Sunny,36.0,False,68,80,107425,63,1705.16,False,True
2023-03-15,Wednesday,3,False,False,,In Session,True,Cloudy,33.8,False,57,73,93192,66,1412.0,False,True
2023-03-16,Thursday,3,False,False,,In Session,True,Cloudy,35.9,False,52,60,90780,67,1354.93,False,True
2023-03-17,Friday,3,False,False,,In Session,True,Rainy,32.7,False,50,77,97920,61,1605.25,False,True
2023-03-18,Saturday,3,True,False,,In Session,True,Sunny,30.6,False,68,68,116257,73,1592.56,False,True
2023-03-19,Sunday,3,True,False,,In Session,True,Rainy,34.8,False,58,67,97407,67,1453.84,False,True
2023-03-20,Monday,3,False,False,,In Session,True,Cloudy,33.7,False,55,71,100957,77,1311.13,False,True
2023-03-21,Tuesday,3,False,False,,In Session,True,Cloudy,32.2,False,47,72,79065,50,1581.3,False,True
2023-03-22,Wednesday,3,False,False,,In Session,True,Cloudy,33.6,False,62,78,110664,84,1317.43,False,True
2023-03-23,Thursday,3,False,False,,In Session,True,Sunny,31.6,False,67,74,95135,67,1419.93,True,True
2023-03-24,Friday,3,False,False,,In Session,True,Sunny,32.6,False,75,71,94838,64,1481.84,True,True
2023-03-25,Saturday,3,True,False,,In Session,True,Sunny,35.4,False,69,64,107097,64,1673.39,True,True
2023-03-26,Sunday,3,True,False,,In Session,True,Sunny,33.7,False,79,75,107251,72,1489.6,True,True
2023-03-27,Monday,3,False,False,,In Session,True,Cloudy,32.1,False,68,83,105214,79,1331.82,True,True
2023-03-28,Tuesday,3,False,False,,In Session,True,Sunny,32.5,False,56,62,87476,55,1590.47,True,True
2023-03-29,Wednesday,3,False,False,,In Session,True,Sunny,33.2,False,65,60,91238,54,1689.59,True,True
2023-03-30,Thursday,3,False,False,,In Session,True,Sunny,33.1,False,54,66,83924,51,1645.57,True,True
2023-03-31,Friday,3,False,False,,In Session,True,Sunny,33.1,False,67,59,88567,51,1736.61,True,True
2023-04-01,Saturday,4,True,False,,In Session,True,Rainy,32.9,False,57,68,92408,61,1514.89,True,True
2023-04-02,Sunday,4,True,False,,In Session,True,Sunny,29.0,False,64,69,101552,74,1372.32,True,True
2023-04-03,Monday,4,False,False,,In Session,True,Rainy,31.7,False,39,50,57800,40,1445.0,True,True
2023-04-04,Tuesday,4,False,False,,In Session,True,Rainy,31.1,False,56,81,81079,47,1725.09,True,True
2023-04-05,Wednesday,4,False,False,,In Session,True,Rainy,31.0,False,57,65,76301,56,1362.52,True,True
2023-04-06,Thursday,4,False,False,,In Session,True,Sunny,34.7,False,59,78,87728,55,1595.05,True,True
2023-04-07,Friday,4,False,True,Good Friday,In Session,True,Rainy,34.0,False,46,85,53718,38,1413.63,True,True
2023-04-08,Saturday,4,True,False,,In Session,True,Sunny,31.7,False,75,85,94473,61,1548.74,True,True
2023-04-09,Sunday,4,True,False,,In Session,True,Sunny,32.6,True,100,83,160146,106,1510.81,True,False
2023-04-10,Monday,4,False,True,Easter Monday,In Session,True,Sunny,31.2,True,75,73,113197,73,1550.64,True,False
2023-04-11,Tuesday,4,False,False,,In Session,True,Sunny,32.9,False,57,53,88386,73,1210.77,True,False
2023-04-12,Wednesday,4,False,False,,In Session,True,Sunny,33.1,False,60,67,90692,53,1711.17,True,False
2023-04-13,Thursday,4,False,False,,In Session,True,Cloudy,29.9,False,62,73,88780,72,1233.06,True,False
2023-04-14,Friday,4,False,False,,In Session,True,Cloudy,34.4,False,55,76,87919,52,1690.75,True,False
2023-04-15,Saturday,4,True,False,,Exam Period,True,Rainy,30.2,True,65,58,98566,62,1589.77,True,False
2023-04-16,Sunday,4,True,False,,Exam Period,True,Cloudy,33.1,False,61,74,98079,59,1662.36,True,False
2023-04-17,Monday,4,False,False,,Exam Period,True,Rainy,32.9,True,40,32,67852,40,1696.3,True,False
2023-04-18,Tuesday,4,False,False,,Exam Period,True,Rainy,31.1,False,56,73,74910,48,1560.62,True,False
2023-04-19,Wednesday,4,False,False,,Exam Period,True,Rainy,32.5,False,58,79,93895,67,1401.42,True,False
2023-04-20,Thursday,4,False,False,,Exam Period,True,Cloudy,31.5,False,78,80,101810,66,1542.58,True,False
2023-04-21,Friday,4,False,True,Eid al-Fitr,Exam Period,True,Rainy,34.5,False,20,32,88778,62,1431.9,False,False
2023-04-22,Saturday,4,True,False,,Exam Period,True,Sunny,32.6,False,57,59,103684,60,1728.07,False,False
2023-04-23,Sunday,4,True,False,,Exam Period,True,Sunny,29.2,True,54,22,110936,71,1562.48,False,False
2023-04-24,Monday,4,False,False,,Exam Period,True,Cloudy,33.0,False,51,63,87837,59,1488.76,False,False
2023-04-25,Tuesday,4,False,False,,Exam Period,True,Rainy,31.3,False,38,46,72982,54,1351.52,False,False
2023-04-26,Wednesday,4,False,False,,Exam Period,True,Cloudy,32.0,False,69,79,110316,76,1451.53,False,False
2023-04-27,Thursday,4,False,False,,Exam Period,True,Rainy,35.3,True,66,57,113755,76,1496.78,False,False
2023-04-28,Friday,4,False,False,,Exam Period,True,Rainy,31.6,False,47,50,83264,64,1301.0,False,False
2023-04-29,Saturday,4,True,False,,Exam Period,True,Sunny,29.8,True,80,68,150096,93,1613.94,False,False
2023-04-30,Sunday,4,True,False,,Exam Period,True,Rainy,32.3,False,63,70,104260,57,1829.12,False,False
2023-05-01,Monday,5,False,True,Workers' Day,Semester Break,False,Sunny,30.1,False,22,17,30075,20,1503.75,False,False
2023-05-02,Tuesday,5,False,False,,Semester Break,False,Rainy,29.5,False,20,26,33906,21,1614.57,False,False
2023-05-03,Wednesday,5,False,False,,Semester Break,False,Rainy,30.9,False,31,34,41420,29,1428.28,False,False
2023-05-04,Thursday,5,False,False,,Semester Break,False,Sunny,31.3,False,44,20,52985,38,1394.34,False,False
2023-05-05,Friday,5,False,False,,Semester Break,False,Cloudy,29.5,False,25,36,46838,28,1672.79,False,False
2023-05-06,Saturday,5,True,False,,Semester Break,False,Cloudy,27.4,False,65,47,59650,38,1569.74,False,False
2023-05-07,Sunday,5,True,False,,Semester Break,False,Sunny,27.5,False,58,26,55625,32,1738.28,False,False
2023-05-08,Monday,5,False,False,,Semester Break,False,Rainy,29.0,False,24,30,36617,27,1356.19,False,False
2023-05-09,Tuesday,5,False,False,,Semester Break,False,Cloudy,28.9,False,33,38,49253,25,1970.12,False,False
2023-05-10,Wednesday,5,False,False,,Semester Break,False,Cloudy,30.1,False,34,14,41375,23,1798.91,False,False
2023-05-11,Thursday,5,False,False,,Semester Break,False,Rainy,29.8,False,30,36,40470,27,1498.89,False,False
2023-05-12,Friday,5,False,False,,Semester Break,False,Rainy,27.8,False,25,14,36191,28,1292.54,False,False
2023-05-13,Saturday,5,True,False,,Semester Break,False,Rainy,31.8,False,52,54,50837,33,1540.52,False,False
2023-05-14,Sunday,5,True,False,,Semester Break,False,Rainy,30.9,False,38,30,44844,36,1245.67,False,False
2023-05-15,Monday,5,False,False,,Semester Break,False,Cloudy,30.6,False,47,40,44261,26,1702.35,False,False
2023-05-16,Tuesday,5,False,False,,Semester Break,False,Rainy,30.6,False,35,35,43118,34,1268.18,False,False
2023-05-17,Wednesday,5,False,False,,Semester Break,False,Rainy,27.6,False,29,25,34717,28,1239.89,False,False
2023-05-18,Thursday,5,False,False,,Semester Break,False,Rainy,29.7,False,34,28,43260,28,1545.0,False,False
2023-05-19,Friday,5,False,False,,Semester Break,False,Rainy,30.3,False,28,25,38542,24,1605.92,False,False
2023-05-20,Saturday,5,True,False,,Semester Break,False,Rainy,28.5,False,34,8,40089,25,1603.56,False,False
2023-05-21,Sunday,5,True,False,,Semester Break,False,Rainy,28.1,False,42,29,42285,24,1761.88,False,False
2023-05-22,Monday,5,False,False,,Semester Break,False,Rainy,28.0,False,35,36,39717,24,1654.88,False,False
2023-05-23,Tuesday,5,False,False,,Semester Break,False,Cloudy,27.1,False,44,33,45128,27,1671.41,False,False
2023-05-24,Wednesday,5,False,False,,Semester Break,False,Rainy,29.9,False,44,52,48602,34,1429.47,False,False
2023-05-25,Thursday,5,False,False,,Semester Break,False,Rainy,27.9,False,37,34,43894,32,1371.69,False,False
2023-05-26,Friday,5,False,False,,Semester Break,False,Rainy,29.0,False,52,35,44578,27,1651.04,False,False
2023-05-27,Saturday,5,True,False,,Semester Break,False,Cloudy,34.2,False,26,5,33664,21,1603.05,False,False
